Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,IncomePerYearExp,PromotionDelay,EngagementScore,WorkloadStress,HighPerf_NoPromo,JobHopperIndex,LoyaltyScore,DissatisfactionRisk
33,0,Travel_Rarely,516,Research & Development,8,5,Life Sciences,4,Male,69,3,2,Healthcare Representative,3,Single,6388,22049,2,1,17,3,1,0,14,6,3,0,0,0,0,425.8666666666667,0,2.6666666666666665,0,0,0.11764705882352941,0.0,1
35,1,Travel_Rarely,737,Sales,10,3,Medical,4,Male,55,2,3,Sales Executive,1,Married,10306,21530,9,0,17,3,3,0,15,3,3,13,12,6,0,644.125,7,2.6666666666666665,0,0,0.47368421052631576,0.8125,2
32,0,Non-Travel,1109,Research & Development,29,4,Medical,4,Female,69,3,1,Laboratory Technician,3,Single,4025,11135,9,0,12,3,2,0,10,2,3,8,7,7,7,365.90909090909093,1,3.0,0,0,0.5625,0.7272727272727273,2
58,0,Travel_Rarely,1272,Research & Development,5,3,Technical Degree,3,Female,37,2,3,Healthcare Representative,2,Divorced,10552,9255,2,1,13,3,4,1,24,3,3,6,0,0,4,422.08,6,3.0,0,0,0.047619047619047616,0.24,1
34,1,Travel_Frequently,296,Sales,6,2,Marketing,4,Female,33,1,1,Sales Representative,3,Divorced,2351,12253,0,0,16,3,4,1,3,3,2,2,2,1,0,587.75,1,3.6666666666666665,0,0,0.0,0.5,1
49,0,Travel_Rarely,1418,Research & Development,1,3,Technical Degree,3,Female,36,3,1,Research Scientist,1,Married,3580,10554,2,0,16,3,2,1,7,2,3,4,2,0,2,447.5,4,2.0,0,0,0.06060606060606061,0.5,0
50,0,Travel_Rarely,939,Research & Development,24,3,Life Sciences,4,Male,95,3,4,Manufacturing Director,3,Married,13973,4161,3,1,18,3,4,1,22,2,3,12,11,1,5,607.5217391304348,11,3.6666666666666665,0,0,0.08823529411764706,0.5217391304347826,1
30,0,Travel_Rarely,570,Sales,5,3,Marketing,4,Female,30,2,2,Sales Executive,3,Divorced,6118,5431,1,0,13,3,3,3,10,2,3,10,9,1,2,556.1818181818181,9,3.3333333333333335,0,0,0.07142857142857142,0.9090909090909091,1
42,0,Travel_Frequently,1368,Research & Development,28,4,Technical Degree,4,Female,88,2,2,Healthcare Representative,4,Married,4523,4386,0,0,11,3,4,3,7,4,4,6,5,0,4,565.375,6,4.0,0,0,0.0,0.75,2
53,0,Non-Travel,661,Research & Development,1,4,Medical,1,Female,60,2,4,Manufacturing Director,3,Married,12965,22308,4,1,20,4,4,3,27,2,2,3,2,0,2,463.0357142857143,3,2.6666666666666665,1,0,0.10810810810810811,0.10714285714285714,1
29,0,Travel_Rarely,441,Research & Development,8,1,Other,3,Female,39,1,2,Healthcare Representative,1,Married,9715,7288,3,0,13,3,3,1,9,3,3,7,7,0,7,971.5,7,2.3333333333333335,0,0,0.23076923076923078,0.7,1
27,0,Travel_Rarely,1167,Research & Development,4,2,Life Sciences,1,Male,76,3,1,Research Scientist,3,Divorced,2517,3208,1,0,11,3,2,3,5,2,3,5,3,0,3,419.5,5,2.0,0,0,0.09090909090909091,0.8333333333333334,0
35,0,Travel_Rarely,1224,Sales,7,4,Life Sciences,3,Female,55,3,2,Sales Executive,4,Married,5204,13586,1,1,11,3,4,0,10,2,3,10,8,0,9,473.09090909090907,10,3.6666666666666665,0,0,0.05263157894736842,0.9090909090909091,1
19,1,Travel_Rarely,489,Human Resources,2,2,Technical Degree,1,Male,52,2,1,Human Resources,4,Single,2564,18437,1,0,12,3,3,0,1,3,4,1,0,0,0,1282.0,1,2.6666666666666665,0,0,0.3333333333333333,0.5,2
40,0,Travel_Rarely,1492,Research & Development,20,4,Technical Degree,1,Male,61,3,3,Healthcare Representative,4,Married,10322,26542,4,0,20,4,4,1,14,6,3,11,10,11,1,688.1333333333333,0,3.0,0,1,0.16666666666666666,0.7333333333333333,1
35,0,Travel_Frequently,1182,Sales,11,2,Marketing,4,Male,54,3,2,Sales Executive,4,Divorced,4968,18500,1,0,11,3,4,1,5,3,3,5,2,0,2,828.0,5,4.0,0,0,0.05263157894736842,0.8333333333333334,0
46,0,Travel_Rarely,945,Human Resources,5,2,Medical,2,Male,80,3,2,Human Resources,2,Divorced,5021,10425,8,1,22,4,4,1,16,2,3,4,2,0,2,295.3529411764706,4,2.6666666666666665,0,0,0.26666666666666666,0.23529411764705882,0
42,0,Travel_Frequently,532,Research & Development,29,2,Life Sciences,1,Female,92,3,2,Research Scientist,3,Divorced,4556,12932,2,0,11,3,2,1,19,3,3,5,4,0,2,227.8,5,2.0,0,0,0.07692307692307693,0.25,1
45,0,Travel_Rarely,1329,Research & Development,2,2,Other,4,Female,59,2,2,Manufacturing Director,4,Divorced,5770,5388,1,0,19,3,1,2,10,3,3,10,7,3,9,524.5454545454545,7,3.0,0,0,0.034482758620689655,0.9090909090909091,1
29,1,Travel_Rarely,428,Sales,9,3,Marketing,2,Female,52,1,1,Sales Representative,2,Single,2760,14630,1,0,13,3,3,0,2,3,3,2,2,2,2,920.0,0,2.3333333333333335,0,0,0.07692307692307693,0.6666666666666666,2
34,0,Travel_Frequently,560,Research & Development,1,4,Other,4,Male,91,3,1,Research Scientist,1,Divorced,2996,20284,5,0,14,3,3,2,10,2,3,4,3,1,3,272.3636363636364,3,2.6666666666666665,0,0,0.2777777777777778,0.36363636363636365,0
49,0,Travel_Rarely,1091,Research & Development,1,2,Technical Degree,3,Female,90,2,4,Healthcare Representative,3,Single,13964,17810,7,1,12,3,4,0,25,2,3,7,1,0,7,537.0769230769231,7,3.3333333333333335,0,0,0.21212121212121213,0.2692307692307692,2
24,0,Travel_Rarely,1371,Sales,10,4,Marketing,4,Female,77,3,2,Sales Executive,3,Divorced,4260,5915,1,1,12,3,4,1,5,2,4,5,2,0,3,710.0,5,3.6666666666666665,0,0,0.125,0.8333333333333334,0
22,1,Travel_Frequently,1368,Research & Development,4,1,Technical Degree,3,Male,99,2,1,Laboratory Technician,3,Single,3894,9129,5,0,16,3,3,0,4,3,3,2,2,1,2,778.8,1,3.0,0,0,0.8333333333333334,0.4,2
30,0,Non-Travel,990,Research & Development,7,3,Technical Degree,3,Male,64,3,1,Research Scientist,3,Divorced,1274,7152,1,0,13,3,2,2,1,2,2,1,0,0,0,637.0,1,2.6666666666666665,0,0,0.07142857142857142,0.5,0
44,0,Travel_Rarely,200,Research & Development,29,4,Other,4,Male,32,3,2,Research Scientist,4,Single,4541,7744,1,0,25,4,2,0,20,3,3,20,11,13,17,216.23809523809524,7,3.3333333333333335,0,1,0.03571428571428571,0.9523809523809523,2
30,0,Travel_Rarely,1358,Research & Development,24,1,Life Sciences,4,Male,67,3,1,Laboratory Technician,3,Divorced,2693,13335,1,0,22,4,2,1,1,2,3,1,0,0,0,1346.5,1,3.0,0,0,0.07142857142857142,0.5,1
27,0,Travel_Frequently,994,Sales,8,3,Life Sciences,4,Male,37,3,3,Sales Executive,3,Single,8726,2975,1,0,15,3,4,0,9,0,3,9,8,1,7,872.6,8,3.6666666666666665,0,0,0.09090909090909091,0.9,1
30,0,Travel_Rarely,852,Sales,10,3,Marketing,3,Male,72,2,2,Sales Executive,3,Married,6578,2706,1,0,18,3,1,1,10,3,3,10,3,1,4,598.0,9,2.3333333333333335,0,0,0.07142857142857142,0.9090909090909091,1
24,0,Travel_Rarely,771,Research & Development,1,2,Life Sciences,2,Male,45,2,2,Healthcare Representative,3,Single,4617,14120,1,0,12,3,2,0,4,2,2,4,3,1,2,923.4,3,2.3333333333333335,0,0,0.125,0.8,2
33,0,Travel_Rarely,501,Research & Development,15,2,Medical,2,Female,95,3,2,Healthcare Representative,4,Married,4878,21653,0,1,13,3,1,1,10,6,3,9,7,8,1,443.45454545454544,1,2.3333333333333335,0,0,0.0,0.8181818181818182,0
43,0,Travel_Frequently,185,Research & Development,10,4,Life Sciences,3,Female,33,3,1,Laboratory Technician,4,Single,2455,10675,0,0,19,3,1,0,9,5,3,8,7,1,7,245.5,7,2.6666666666666665,0,0,0.0,0.8,1
34,0,Travel_Rarely,1111,Sales,8,2,Life Sciences,3,Female,93,3,2,Sales Executive,1,Married,6500,13305,5,0,17,3,2,1,6,1,3,3,2,1,2,928.5714285714286,2,2.0,0,0,0.2777777777777778,0.42857142857142855,0
46,0,Travel_Frequently,1211,Sales,5,4,Marketing,1,Male,98,3,2,Sales Executive,4,Single,5772,20445,4,1,21,4,3,0,14,4,3,9,6,0,8,384.8,9,2.6666666666666665,0,0,0.13333333333333333,0.6,1
50,0,Travel_Frequently,1115,Research & Development,1,3,Life Sciences,1,Female,73,3,5,Research Director,2,Married,18172,9755,3,1,19,3,1,0,28,1,2,8,3,0,7,626.6206896551724,8,1.3333333333333333,1,0,0.08823529411764706,0.27586206896551724,1
37,1,Travel_Rarely,625,Sales,1,4,Life Sciences,1,Male,46,2,3,Sales Executive,3,Married,10609,14922,5,0,11,3,3,0,17,2,1,14,1,11,7,589.3888888888889,3,2.3333333333333335,0,0,0.23809523809523808,0.7777777777777778,2
29,0,Travel_Frequently,442,Sales,2,2,Life Sciences,2,Male,44,3,2,Sales Executive,4,Single,4554,20260,1,0,18,3,1,0,10,3,2,10,7,0,9,414.0,10,2.3333333333333335,0,0,0.07692307692307693,0.9090909090909091,1
44,0,Travel_Frequently,383,Sales,1,5,Marketing,1,Female,79,3,2,Sales Executive,3,Married,4768,9282,7,0,12,3,3,1,11,4,2,1,0,0,0,397.3333333333333,1,2.3333333333333335,0,0,0.25,0.08333333333333333,0
44,0,Travel_Rarely,1467,Research & Development,20,3,Life Sciences,4,Male,49,3,1,Research Scientist,2,Single,3420,21158,1,0,13,3,3,0,6,3,2,5,2,1,3,488.57142857142856,4,3.0,0,0,0.03571428571428571,0.7142857142857143,2
35,0,Non-Travel,727,Research & Development,3,3,Life Sciences,3,Male,41,2,1,Laboratory Technician,3,Married,1281,16900,1,0,18,3,3,2,1,3,3,1,0,0,0,640.5,1,3.0,0,0,0.05263157894736842,0.5,1
54,0,Travel_Frequently,966,Research & Development,1,4,Life Sciences,4,Female,53,3,3,Manufacturing Director,3,Divorced,10502,9659,7,0,17,3,1,1,33,2,1,5,4,1,4,308.88235294117646,4,2.6666666666666665,0,0,0.18421052631578946,0.14705882352941177,0
48,0,Travel_Rarely,530,Sales,29,1,Medical,1,Female,91,3,3,Manager,3,Married,12504,23978,3,0,21,4,2,1,15,3,1,0,0,0,0,781.5,0,2.0,0,0,0.09375,0.0,1
31,0,Travel_Frequently,853,Research & Development,1,1,Life Sciences,3,Female,96,3,2,Manufacturing Director,1,Married,4148,11275,1,0,12,3,3,1,4,1,3,4,3,0,3,829.6,4,2.3333333333333335,0,0,0.06666666666666667,0.8,0
32,0,Travel_Rarely,824,Research & Development,5,2,Life Sciences,4,Female,67,2,2,Research Scientist,2,Married,5878,15624,3,0,12,3,1,1,12,2,3,7,1,2,5,452.15384615384613,5,2.3333333333333335,0,0,0.1875,0.5384615384615384,1
42,0,Travel_Rarely,635,Sales,1,1,Life Sciences,2,Male,99,3,2,Sales Executive,3,Married,4907,24532,1,0,25,4,3,0,20,3,3,20,16,11,6,233.66666666666666,9,2.6666666666666665,0,1,0.038461538461538464,0.9523809523809523,1
31,1,Travel_Frequently,874,Research & Development,15,3,Medical,3,Male,72,3,1,Laboratory Technician,3,Married,2610,6233,1,0,12,3,3,1,2,5,2,2,2,2,2,870.0,0,3.0,0,0,0.06666666666666667,0.6666666666666666,0
36,1,Travel_Rarely,885,Research & Development,16,4,Life Sciences,3,Female,43,4,1,Laboratory Technician,1,Single,2743,8269,1,0,16,3,3,0,18,1,3,17,13,15,14,144.3684210526316,2,2.3333333333333335,0,0,0.05,0.8947368421052632,2
39,0,Travel_Rarely,116,Research & Development,24,1,Life Sciences,1,Male,52,3,2,Research Scientist,4,Single,4108,5340,7,0,13,3,1,0,18,2,3,7,7,1,7,216.21052631578948,6,2.0,0,0,0.30434782608695654,0.3684210526315789,2
29,1,Travel_Rarely,224,Research & Development,1,4,Technical Degree,1,Male,100,2,1,Research Scientist,1,Single,2362,7568,6,0,13,3,3,0,11,2,1,9,7,0,7,196.83333333333334,9,1.6666666666666667,0,0,0.46153846153846156,0.75,2
26,0,Travel_Rarely,1167,Sales,5,3,Other,4,Female,30,2,1,Sales Representative,3,Single,2966,21378,0,0,18,3,4,0,5,2,3,4,2,0,0,494.3333333333333,4,3.6666666666666665,0,0,0.0,0.6666666666666666,2
34,1,Non-Travel,1362,Sales,19,3,Marketing,1,Male,67,4,2,Sales Executive,4,Single,5304,4652,8,1,13,3,2,0,9,3,2,5,2,0,4,530.4,5,2.3333333333333335,1,0,0.4444444444444444,0.5,2
46,0,Travel_Rarely,1319,Sales,3,3,Technical Degree,1,Female,45,4,4,Sales Executive,1,Divorced,13225,7739,2,0,12,3,4,1,25,5,3,19,17,2,8,508.65384615384613,17,2.0,0,0,0.06666666666666667,0.7307692307692307,0
38,0,Travel_Frequently,594,Research & Development,2,2,Medical,3,Female,75,2,1,Laboratory Technician,2,Married,2468,15963,4,0,14,3,2,1,9,4,2,6,1,0,5,246.8,6,2.3333333333333335,0,0,0.18181818181818182,0.6,1
55,0,Travel_Rarely,1136,Research & Development,1,4,Medical,2,Male,81,4,4,Research Director,4,Divorced,14732,12414,2,0,13,3,4,2,31,4,4,7,7,0,0,460.375,7,3.3333333333333335,0,0,0.05128205128205128,0.21875,0
39,0,Travel_Rarely,903,Sales,2,5,Life Sciences,1,Male,41,4,3,Sales Executive,3,Single,7880,2560,0,0,18,3,4,0,9,3,3,8,7,0,7,788.0,8,2.6666666666666665,0,0,0.0,0.8,1
40,0,Non-Travel,1094,Sales,28,3,Other,3,Male,58,1,3,Sales Executive,1,Divorced,10932,11373,3,0,15,3,3,1,20,2,3,1,0,0,1,520.5714285714286,1,2.3333333333333335,0,0,0.125,0.047619047619047616,2
34,0,Travel_Frequently,303,Sales,2,4,Marketing,3,Female,75,3,1,Sales Representative,3,Married,2231,11314,6,0,18,3,4,1,6,3,3,4,3,1,2,318.7142857142857,3,3.3333333333333335,0,0,0.3333333333333333,0.5714285714285714,0
29,1,Travel_Rarely,408,Research & Development,25,5,Technical Degree,3,Female,71,2,1,Research Scientist,2,Married,2546,18300,5,0,16,3,2,0,6,2,4,2,2,1,1,363.7142857142857,1,2.3333333333333335,0,0,0.38461538461538464,0.2857142857142857,3
56,1,Travel_Rarely,310,Research & Development,7,2,Technical Degree,4,Male,72,3,1,Laboratory Technician,3,Married,2339,3666,8,0,11,3,4,1,14,4,1,10,9,9,8,155.93333333333334,1,3.6666666666666665,0,0,0.2,0.6666666666666666,0
32,0,Travel_Rarely,234,Sales,1,4,Medical,2,Male,68,2,1,Sales Representative,2,Married,2269,18024,0,0,14,3,2,1,3,2,3,2,2,2,2,567.25,0,2.0,0,0,0.0,0.5,1
53,0,Travel_Rarely,1395,Research & Development,24,4,Medical,2,Male,48,4,3,Healthcare Representative,4,Married,7005,3458,3,0,15,3,3,0,11,2,3,4,3,1,2,583.75,3,3.0,0,0,0.08108108108108109,0.3333333333333333,2
23,1,Travel_Rarely,1243,Research & Development,6,3,Life Sciences,3,Male,63,4,1,Laboratory Technician,1,Married,1601,3445,1,1,21,4,3,2,1,2,3,0,0,0,0,800.5,0,2.3333333333333335,0,0,0.14285714285714285,0.0,0
35,0,Non-Travel,1212,Sales,8,2,Marketing,3,Female,78,2,3,Sales Executive,4,Married,10377,13755,4,1,11,3,2,1,16,6,2,13,2,4,12,610.4117647058823,9,3.0,1,0,0.21052631578947367,0.7647058823529411,1
48,0,Travel_Rarely,277,Research & Development,6,3,Life Sciences,1,Male,97,2,2,Healthcare Representative,3,Single,4240,13119,2,0,13,3,4,0,19,0,3,2,2,2,2,212.0,0,2.6666666666666665,0,0,0.0625,0.1,2
26,1,Non-Travel,265,Sales,29,2,Medical,2,Male,79,1,2,Sales Executive,1,Single,4969,21813,8,0,18,3,4,0,7,6,3,2,2,2,2,621.125,0,2.3333333333333335,0,0,0.8,0.25,3
35,0,Travel_Frequently,664,Research & Development,1,3,Medical,2,Male,79,3,1,Research Scientist,1,Married,2194,5868,4,0,13,3,4,1,5,2,2,3,2,1,2,365.6666666666667,2,2.3333333333333335,0,0,0.21052631578947367,0.5,0
35,0,Travel_Frequently,1199,Research & Development,18,4,Life Sciences,3,Male,80,3,2,Healthcare Representative,3,Married,5689,24594,1,1,14,3,4,2,10,2,4,10,2,0,2,517.1818181818181,10,3.3333333333333335,0,0,0.05263157894736842,0.9090909090909091,1
38,0,Travel_Rarely,362,Research & Development,1,1,Life Sciences,3,Female,43,3,1,Research Scientist,1,Single,2619,14561,3,0,17,3,4,0,8,3,2,0,0,0,0,291.0,0,2.6666666666666665,0,0,0.13636363636363635,0.0,1
55,0,Travel_Rarely,1117,Sales,18,5,Life Sciences,1,Female,83,3,4,Manager,2,Single,16835,9873,3,0,23,4,4,0,37,2,3,10,9,7,7,443.0263157894737,3,2.3333333333333335,0,1,0.07692307692307693,0.2631578947368421,2
37,0,Travel_Rarely,558,Sales,2,3,Marketing,4,Male,75,3,2,Sales Executive,3,Married,9602,3010,4,1,11,3,3,1,17,3,2,3,0,1,0,533.4444444444445,2,3.3333333333333335,1,0,0.19047619047619047,0.16666666666666666,0
30,1,Travel_Rarely,945,Sales,9,3,Medical,2,Male,89,3,1,Sales Representative,4,Single,1081,16019,1,0,13,3,3,0,1,3,2,1,0,0,0,540.5,1,3.0,0,0,0.07142857142857142,0.5,1
51,0,Travel_Rarely,1318,Sales,26,4,Marketing,1,Female,66,3,4,Manager,3,Married,16307,5594,2,0,14,3,3,1,29,2,2,20,6,4,17,543.5666666666667,16,2.3333333333333335,0,0,0.05714285714285714,0.6666666666666666,1
31,0,Travel_Frequently,798,Research & Development,7,2,Life Sciences,3,Female,48,2,3,Manufacturing Director,3,Married,8943,14034,1,0,24,4,1,1,10,2,3,10,9,8,9,813.0,2,2.3333333333333335,0,1,0.06666666666666667,0.9090909090909091,1
57,0,Travel_Rarely,210,Sales,29,3,Marketing,1,Male,56,2,4,Manager,4,Divorced,14118,22102,3,0,12,3,3,1,32,3,2,1,0,0,0,427.8181818181818,1,2.6666666666666665,0,0,0.07317073170731707,0.030303030303030304,2
32,0,Travel_Rarely,646,Research & Development,9,4,Life Sciences,1,Female,92,3,2,Research Scientist,4,Married,6322,18089,1,1,12,3,4,1,6,2,2,6,4,0,5,903.1428571428571,6,3.0,1,0,0.0625,0.8571428571428571,0
41,0,Travel_Rarely,167,Research & Development,12,4,Life Sciences,2,Male,46,3,1,Laboratory Technician,4,Married,4766,9051,3,1,11,3,1,1,6,4,3,1,0,0,0,680.8571428571429,1,2.3333333333333335,0,0,0.12,0.14285714285714285,0
38,0,Travel_Frequently,1490,Research & Development,2,2,Life Sciences,4,Male,42,3,1,Laboratory Technician,4,Married,1702,12106,1,1,23,4,3,1,1,3,3,1,0,0,0,851.0,1,3.6666666666666665,0,0,0.045454545454545456,0.5,0
27,0,Travel_Frequently,591,Research & Development,2,3,Medical,4,Male,87,3,1,Research Scientist,4,Single,2580,6297,2,0,13,3,3,0,6,0,2,4,2,1,2,368.57142857142856,3,3.6666666666666665,0,0,0.18181818181818182,0.5714285714285714,1
37,0,Non-Travel,142,Sales,9,4,Medical,1,Male,69,3,3,Sales Executive,2,Divorced,8834,24666,1,0,13,3,4,1,9,6,3,9,5,7,7,883.4,2,2.3333333333333335,0,0,0.047619047619047616,0.9,0
44,0,Travel_Rarely,1488,Sales,1,5,Marketing,2,Female,75,3,2,Sales Executive,1,Divorced,5454,4009,5,1,21,4,3,1,9,2,2,4,3,1,3,545.4,3,2.0,1,0,0.17857142857142858,0.4,0
29,0,Travel_Rarely,1389,Research & Development,21,4,Life Sciences,2,Female,51,4,3,Manufacturing Director,1,Divorced,9980,10195,1,0,11,3,3,1,10,1,3,10,9,8,8,907.2727272727273,2,2.0,0,0,0.07692307692307693,0.9090909090909091,1
35,0,Travel_Rarely,776,Sales,1,4,Marketing,3,Male,32,2,2,Sales Executive,1,Single,4312,23016,0,0,14,3,2,0,16,2,3,15,13,2,8,253.64705882352942,13,2.0,0,0,0.0,0.8823529411764706,2
30,0,Travel_Rarely,793,Research & Development,16,1,Life Sciences,2,Male,33,3,1,Research Scientist,4,Married,2862,3811,1,0,12,3,2,1,10,2,2,10,0,0,8,260.1818181818182,10,2.6666666666666665,0,0,0.07142857142857142,0.9090909090909091,1
38,0,Travel_Rarely,397,Research & Development,2,2,Medical,4,Female,54,2,3,Manufacturing Director,3,Married,7756,14199,3,1,19,3,4,1,10,6,4,5,4,0,2,705.0909090909091,5,3.6666666666666665,0,0,0.13636363636363635,0.45454545454545453,1
34,0,Travel_Rarely,1400,Sales,9,1,Life Sciences,2,Female,70,3,2,Sales Executive,3,Married,5714,5829,1,0,20,4,1,0,6,3,2,6,5,1,3,816.2857142857143,5,2.0,0,0,0.05555555555555555,0.8571428571428571,1
42,0,Travel_Rarely,265,Sales,5,2,Marketing,4,Male,90,3,5,Manager,3,Married,18303,7770,6,0,13,3,2,0,21,3,4,1,0,0,0,831.9545454545455,1,3.0,0,0,0.23076923076923078,0.045454545454545456,1
48,0,Travel_Rarely,855,Research & Development,4,3,Life Sciences,4,Male,54,3,3,Manufacturing Director,4,Single,7898,18706,1,0,11,3,3,0,11,2,3,10,9,0,8,658.1666666666666,10,3.6666666666666665,0,0,0.03125,0.8333333333333334,1
39,0,Travel_Rarely,408,Research & Development,2,4,Technical Degree,4,Female,80,2,2,Healthcare Representative,3,Single,4553,20978,1,0,11,3,1,0,20,4,3,20,7,11,10,216.8095238095238,9,2.6666666666666665,0,0,0.043478260869565216,0.9523809523809523,2
49,0,Non-Travel,1002,Research & Development,18,4,Life Sciences,4,Male,92,3,2,Manufacturing Director,4,Divorced,6804,23793,1,1,15,3,1,2,7,0,3,7,7,1,7,850.5,6,3.0,0,0,0.030303030303030304,0.875,1
41,0,Travel_Rarely,896,Sales,6,3,Life Sciences,4,Female,75,3,3,Manager,4,Single,13591,14674,3,1,18,3,3,0,16,3,3,1,0,0,0,799.4705882352941,1,3.6666666666666665,0,0,0.12,0.058823529411764705,1
30,0,Travel_Rarely,1240,Human Resources,9,3,Human Resources,3,Male,48,3,2,Human Resources,4,Married,6347,13982,0,1,19,3,4,0,12,2,1,11,9,4,7,488.2307692307692,7,3.6666666666666665,1,0,0.0,0.8461538461538461,1
40,0,Non-Travel,458,Research & Development,16,2,Life Sciences,3,Male,74,3,1,Research Scientist,3,Divorced,3544,8532,9,0,16,3,2,1,6,0,3,4,2,0,0,506.2857142857143,4,2.6666666666666665,0,0,0.375,0.5714285714285714,1
31,1,Travel_Frequently,667,Sales,1,4,Life Sciences,2,Female,50,1,1,Sales Representative,3,Single,1359,16154,1,0,12,3,2,0,1,3,3,1,0,0,0,679.5,1,2.3333333333333335,0,0,0.06666666666666667,0.5,2
44,0,Travel_Rarely,1112,Human Resources,1,4,Life Sciences,1,Female,50,2,2,Human Resources,3,Single,5985,26894,4,0,11,3,2,0,10,1,4,2,2,0,2,544.0909090909091,2,2.0,0,0,0.14285714285714285,0.18181818181818182,2
29,0,Travel_Rarely,1086,Research & Development,7,1,Medical,1,Female,62,2,1,Laboratory Technician,4,Divorced,2532,6054,6,0,14,3,3,3,8,5,3,4,3,0,3,281.3333333333333,4,2.6666666666666665,0,0,0.46153846153846156,0.4444444444444444,1
38,0,Travel_Frequently,508,Research & Development,6,4,Life Sciences,1,Male,72,2,2,Manufacturing Director,3,Married,5321,14284,2,0,11,3,4,1,10,1,3,8,3,7,7,483.72727272727275,1,2.6666666666666665,0,0,0.09090909090909091,0.7272727272727273,1
41,0,Travel_Frequently,1018,Sales,1,3,Marketing,3,Female,66,3,2,Sales Executive,1,Divorced,4103,4297,0,0,17,3,4,1,10,2,3,9,3,1,7,373.0,8,2.6666666666666665,0,0,0.0,0.8181818181818182,0
33,0,Travel_Rarely,586,Sales,1,3,Medical,1,Male,48,4,2,Sales Executive,1,Divorced,4037,21816,1,0,22,4,1,1,9,5,3,9,8,0,8,403.7,9,1.0,0,0,0.058823529411764705,0.9,0
44,0,Travel_Rarely,1313,Research & Development,7,3,Medical,2,Female,31,3,5,Research Director,4,Divorced,19049,3549,0,1,14,3,4,1,23,4,2,22,7,1,10,793.7083333333334,21,3.3333333333333335,1,0,0.0,0.9166666666666666,0
36,0,Non-Travel,427,Research & Development,8,3,Life Sciences,1,Female,63,4,3,Research Director,1,Married,11713,20335,9,0,14,3,1,1,10,2,3,8,7,0,5,1064.8181818181818,8,1.0,0,0,0.45,0.7272727272727273,0
34,0,Travel_Rarely,304,Sales,2,3,Other,4,Male,60,3,2,Sales Executive,4,Single,6274,18686,1,0,22,4,3,0,6,5,3,6,5,1,4,896.2857142857143,5,3.6666666666666665,0,0,0.05555555555555555,0.8571428571428571,1
46,0,Travel_Rarely,705,Sales,2,4,Marketing,2,Female,83,3,5,Manager,1,Single,18947,22822,3,0,12,3,4,0,22,2,2,2,2,2,1,823.7826086956521,0,2.3333333333333335,0,0,0.1,0.08695652173913043,1
44,0,Non-Travel,111,Research & Development,17,3,Life Sciences,4,Male,74,1,1,Research Scientist,3,Single,2290,4279,2,0,13,3,4,0,6,3,3,0,0,0,0,327.14285714285717,0,3.6666666666666665,0,0,0.07142857142857142,0.0,3
35,0,Non-Travel,208,Research & Development,8,4,Life Sciences,3,Female,52,3,2,Healthcare Representative,3,Married,4148,12250,1,0,12,3,4,1,15,5,3,14,11,2,9,259.25,12,3.3333333333333335,0,0,0.05263157894736842,0.875,0
29,1,Travel_Rarely,805,Research & Development,1,2,Life Sciences,2,Female,36,2,1,Laboratory Technician,1,Married,2319,6689,1,1,11,3,4,1,1,1,3,1,0,0,0,1159.5,1,2.3333333333333335,0,0,0.07692307692307693,0.5,1
38,0,Travel_Rarely,827,Research & Development,1,4,Life Sciences,2,Female,33,4,2,Healthcare Representative,4,Single,7625,19383,0,0,13,3,3,0,10,4,2,9,7,1,8,693.1818181818181,8,3.0,0,0,0.0,0.8181818181818182,1
53,0,Travel_Rarely,1084,Research & Development,13,2,Medical,4,Female,57,4,2,Manufacturing Director,1,Divorced,4450,26250,1,0,11,3,3,2,5,3,3,4,2,1,3,741.6666666666666,3,2.6666666666666665,0,0,0.02702702702702703,0.6666666666666666,0
50,0,Travel_Rarely,797,Research & Development,4,1,Life Sciences,1,Male,96,3,5,Research Director,2,Divorced,19144,15815,3,0,14,3,1,2,28,4,2,10,4,1,6,660.1379310344828,9,1.3333333333333333,0,0,0.08823529411764706,0.3448275862068966,0
37,0,Travel_Frequently,1231,Sales,21,2,Medical,3,Female,54,3,1,Sales Representative,4,Married,2973,21222,5,0,15,3,2,1,10,3,3,5,4,0,0,270.27272727272725,5,3.0,0,0,0.23809523809523808,0.45454545454545453,1
37,1,Travel_Rarely,370,Research & Development,10,4,Medical,4,Male,58,3,2,Manufacturing Director,1,Single,4213,4992,1,0,15,3,2,0,10,4,1,10,3,0,8,383.0,10,2.3333333333333335,0,0,0.047619047619047616,0.9090909090909091,1
